Segment,Q1.a,Q4.a.3,Q4.a.4,Q4.a.5,Q4.a.6,Q4.a.10,Q4.a.17,Q8.a.1,Q8.a.2,Q8.a.6,Q8.a.8,Q9.a.2,Q9.a.3,Q9.a.4,Q9.a.5,Q9.a.6,Q9.a.8,Q23.a,Q24.a.1
4,1.712296636,0.856148318,0.856148318,0.856148318,4.28074159,0.856148318,0.856148318,1.712296636,2.568444954,0.856148318,0.856148318,0.856148318,2.568444954,0.856148318,2.568444954,0.856148318,1.712296636,0.856148318,2.568444954
5,2.717612606,2.717612606,2.717612606,2.717612606,1.811741738,2.717612606,2.717612606,1.811741738,1.811741738,3.623483475,4.529354344,2.717612606,2.717612606,2.717612606,2.717612606,2.717612606,2.717612606,0.905870869,5.435225213
4,2.23766069,1.118830345,1.118830345,1.118830345,3.356491036,1.118830345,1.118830345,5.594151726,1.118830345,5.594151726,1.118830345,2.23766069,2.23766069,2.23766069,2.23766069,2.23766069,2.23766069,1.118830345,2.23766069
4,1.500191609,2.000255479,1.000127739,1.000127739,2.000255479,0.50006387,2.000255479,1.500191609,1.000127739,2.500319349,1.500191609,0.50006387,0.50006387,0.50006387,1.000127739,0.50006387,1.000127739,0.50006387,2.000255479
4,2.580131785,0.860043928,0.860043928,1.720087857,3.440175713,0.860043928,1.720087857,4.300219641,0.860043928,4.300219641,0.860043928,1.720087857,0.860043928,0.860043928,1.720087857,0.860043928,2.580131785,0.860043928,3.440175713
1,0.819159074,0.409579537,0.409579537,0.819159074,1.228738611,0.819159074,0.819159074,0.409579537,2.047897685,0.409579537,0.409579537,0.819159074,0.819159074,0.819159074,0.409579537,0.819159074,0.819159074,0.409579537,1.228738611
2,2.948842089,2.948842089,1.965894726,3.931789452,2.948842089,0.982947363,0.982947363,3.931789452,2.948842089,3.931789452,3.931789452,1.965894726,0.982947363,2.948842089,2.948842089,0.982947363,0.982947363,0.982947363,1.965894726
2,2.07431651,1.037158255,1.037158255,1.037158255,4.14863302,2.07431651,2.07431651,4.14863302,4.14863302,5.185791274,2.07431651,2.07431651,1.037158255,1.037158255,2.07431651,1.037158255,2.07431651,1.037158255,4.14863302
5,2.69543697,1.79695798,0.89847899,2.69543697,2.69543697,1.79695798,2.69543697,3.59391596,2.69543697,4.49239495,4.49239495,1.79695798,2.69543697,1.79695798,2.69543697,0.89847899,0.89847899,0.89847899,4.49239495
4,1.712296636,1.712296636,1.712296636,1.712296636,3.424593272,1.712296636,2.568444954,1.712296636,1.712296636,1.712296636,1.712296636,1.712296636,1.712296636,1.712296636,1.712296636,0.856148318,1.712296636,0.856148318,1.712296636
5,3.474833,2.60612475,1.7374165,2.60612475,2.60612475,2.60612475,2.60612475,2.60612475,2.60612475,2.60612475,2.60612475,1.7374165,1.7374165,1.7374165,1.7374165,1.7374165,1.7374165,0.86870825,3.474833
5,1.133189135,1.133189135,1.133189135,2.26637827,5.665945676,5.665945676,5.665945676,1.133189135,5.665945676,1.133189135,1.133189135,1.133189135,2.26637827,1.133189135,2.26637827,1.133189135,2.26637827,1.133189135,1.133189135
4,1.880070464,0.940035232,0.940035232,1.880070464,4.700176159,0.940035232,1.880070464,4.700176159,0.940035232,4.700176159,0.940035232,1.880070464,1.880070464,1.880070464,1.880070464,1.880070464,1.880070464,0.940035232,1.880070464
5,4.338424972,2.169212486,2.169212486,2.169212486,3.253818729,2.169212486,3.253818729,3.253818729,3.253818729,2.169212486,3.253818729,1.084606243,3.253818729,3.253818729,3.253818729,1.084606243,1.084606243,1.084606243,2.169212486
5,4.009770274,4.009770274,4.009770274,4.009770274,4.009770274,6.682950456,6.682950456,5.346360365,2.673180183,5.346360365,2.673180183,4.009770274,2.673180183,2.673180183,2.673180183,2.673180183,2.673180183,5.346360365,8.019540548
5,1.257811487,3.773434462,1.257811487,3.773434462,3.773434462,3.773434462,3.773434462,3.773434462,5.031245949,3.773434462,5.031245949,3.773434462,1.257811487,1.257811487,3.773434462,3.773434462,3.773434462,2.515622975,3.773434462
1,2.136913577,1.068456789,2.136913577,2.136913577,5.342283943,1.068456789,3.205370366,5.342283943,5.342283943,5.342283943,1.068456789,1.068456789,1.068456789,1.068456789,1.068456789,1.068456789,2.136913577,1.068456789,3.205370366
5,2.537431465,1.268715733,1.268715733,1.268715733,2.537431465,1.268715733,2.537431465,6.343578663,2.537431465,6.343578663,2.537431465,3.806147198,3.806147198,2.537431465,2.537431465,3.806147198,1.268715733,1.268715733,2.537431465
5,1.126546049,0.37551535,0.37551535,1.126546049,1.502061399,0.37551535,0.37551535,1.877576749,0.37551535,1.126546049,0.37551535,1.126546049,1.126546049,1.126546049,1.126546049,0.37551535,1.126546049,0.37551535,0.7510307
5,1.760670878,0.586890293,0.586890293,1.173780585,1.173780585,0.586890293,0.586890293,2.934451463,1.173780585,2.934451463,0.586890293,1.173780585,1.173780585,1.173780585,1.173780585,1.173780585,1.760670878,0.586890293,2.34756117
1,1.487599031,1.487599031,1.487599031,2.231398546,2.231398546,1.487599031,2.231398546,0.743799515,3.718997577,0.743799515,0.743799515,0.743799515,0.743799515,0.743799515,1.487599031,0.743799515,0.743799515,0.743799515,2.231398546
3,0.861619617,1.723239234,1.723239234,1.723239234,3.446478468,1.723239234,3.446478468,4.308098085,1.723239234,4.308098085,0.861619617,1.723239234,1.723239234,1.723239234,1.723239234,1.723239234,1.723239234,0.861619617,4.308098085
4,2.995826121,0.74895653,0.74895653,0.74895653,3.744782652,0.74895653,2.246869591,3.744782652,1.497913061,3.744782652,0.74895653,1.497913061,0.74895653,0.74895653,1.497913061,1.497913061,1.497913061,0.74895653,0.74895653
4,1.712296636,1.712296636,1.712296636,0.856148318,4.28074159,1.712296636,2.568444954,3.424593272,3.424593272,0.856148318,0.856148318,1.712296636,1.712296636,1.712296636,1.712296636,0.856148318,1.712296636,0.856148318,1.712296636
5,3.282255492,4.923383238,3.282255492,3.282255492,3.282255492,1.641127746,6.564510984,3.282255492,6.564510984,3.282255492,3.282255492,1.641127746,1.641127746,1.641127746,3.282255492,1.641127746,3.282255492,1.641127746,4.923383238
1,2.159254193,1.079627096,1.079627096,1.079627096,1.079627096,1.079627096,3.238881289,5.398135482,4.318508386,2.159254193,1.079627096,2.159254193,1.079627096,1.079627096,1.079627096,1.079627096,1.079627096,1.079627096,4.318508386
4,3.553418432,0.888354608,0.888354608,0.888354608,0.888354608,0.888354608,1.776709216,0.888354608,2.665063824,0.888354608,2.665063824,1.776709216,2.665063824,2.665063824,2.665063824,1.776709216,1.776709216,0.888354608,0.888354608
5,2.0696482,1.0348241,1.0348241,2.0696482,2.0696482,1.0348241,2.0696482,1.0348241,1.0348241,2.0696482,2.0696482,2.0696482,2.0696482,2.0696482,2.0696482,2.0696482,2.0696482,1.0348241,3.104472299
4,2.121702666,3.182553999,2.121702666,3.182553999,4.243405333,5.304256666,5.304256666,5.304256666,3.182553999,2.121702666,1.060851333,2.121702666,2.121702666,1.060851333,3.182553999,1.060851333,2.121702666,1.060851333,2.121702666
2,2.566350013,1.283175007,1.283175007,1.283175007,3.84952502,1.283175007,1.283175007,6.415875034,6.415875034,6.415875034,1.283175007,1.283175007,2.566350013,1.283175007,1.283175007,1.283175007,1.283175007,1.283175007,3.84952502
5,4.220064831,4.220064831,4.220064831,4.220064831,6.330097247,2.110032416,4.220064831,4.220064831,6.330097247,6.330097247,2.110032416,4.220064831,4.220064831,4.220064831,4.220064831,2.110032416,4.220064831,2.110032416,4.220064831
5,7.055514961,5.644411969,2.822205984,5.644411969,4.233308977,2.822205984,2.822205984,4.233308977,1.411102992,5.644411969,5.644411969,1.411102992,1.411102992,1.411102992,2.822205984,2.822205984,1.411102992,2.822205984,4.233308977
3,0.83080667,0.415403335,0.415403335,0.415403335,0.83080667,0.83080667,0.83080667,2.077016674,0.415403335,2.077016674,0.415403335,0.83080667,0.83080667,0.83080667,0.83080667,0.83080667,0.83080667,0.415403335,0.83080667
3,1.781114888,0.890557444,0.890557444,0.890557444,4.452787219,1.781114888,4.452787219,4.452787219,3.562229775,0.890557444,0.890557444,1.781114888,1.781114888,1.781114888,1.781114888,0.890557444,1.781114888,0.890557444,1.781114888
4,3.823889453,1.911944726,0.955972363,4.779861816,4.779861816,4.779861816,4.779861816,4.779861816,4.779861816,2.86791709,0.955972363,1.911944726,0.955972363,0.955972363,1.911944726,2.86791709,1.911944726,0.955972363,3.823889453
5,3.198354315,2.13223621,2.13223621,2.13223621,3.198354315,2.13223621,3.198354315,4.26447242,3.198354315,3.198354315,2.13223621,2.13223621,2.13223621,2.13223621,2.13223621,2.13223621,2.13223621,1.066118105,3.198354315
1,2.0696482,5.174120499,2.0696482,4.139296399,3.104472299,5.174120499,4.139296399,5.174120499,1.0348241,5.174120499,5.174120499,3.104472299,2.0696482,1.0348241,2.0696482,2.0696482,2.0696482,1.0348241,4.139296399
1,1.84701155,1.84701155,0.923505775,1.84701155,3.694023101,0.923505775,1.84701155,1.84701155,2.770517326,1.84701155,2.770517326,2.770517326,2.770517326,2.770517326,2.770517326,2.770517326,2.770517326,0.923505775,3.694023101
4,1.289636874,1.289636874,0.644818437,1.289636874,3.224092186,1.289636874,1.289636874,1.934455312,1.289636874,3.224092186,1.289636874,1.289636874,1.289636874,1.289636874,1.289636874,1.289636874,1.289636874,0.644818437,2.579273749
4,0.852892897,0.852892897,0.568595265,0.852892897,1.13719053,0.852892897,1.421488162,0.852892897,0.852892897,0.852892897,0.284297632,0.284297632,0.284297632,0.284297632,0.284297632,0.284297632,0.852892897,0.568595265,0.568595265
4,2.812985277,2.812985277,2.812985277,2.812985277,4.219477915,2.812985277,2.812985277,2.812985277,5.625970553,7.032463191,1.406492638,4.219477915,1.406492638,1.406492638,1.406492638,1.406492638,1.406492638,1.406492638,4.219477915
5,2.23766069,2.23766069,1.118830345,1.118830345,3.356491036,1.118830345,4.475321381,2.23766069,4.475321381,2.23766069,1.118830345,1.118830345,3.356491036,3.356491036,2.23766069,3.356491036,1.118830345,1.118830345,5.594151726
3,0.923505775,1.84701155,0.923505775,0.923505775,4.617528876,0.923505775,1.84701155,2.770517326,0.923505775,4.617528876,0.923505775,2.770517326,2.770517326,2.770517326,2.770517326,2.770517326,1.84701155,0.923505775,4.617528876
2,3.195745591,3.195745591,1.597872796,4.793618387,3.195745591,3.195745591,4.793618387,4.793618387,6.391491183,4.793618387,1.597872796,3.195745591,3.195745591,3.195745591,3.195745591,3.195745591,3.195745591,4.793618387,7.989363979
4,2.484077909,0.82802597,0.82802597,0.82802597,2.484077909,0.82802597,4.140129848,0.82802597,0.82802597,4.140129848,0.82802597,1.656051939,1.656051939,1.656051939,1.656051939,1.656051939,1.656051939,0.82802597,2.484077909
3,4.116844485,0.823368897,0.823368897,1.646737794,4.116844485,0.823368897,4.116844485,0.823368897,4.116844485,0.823368897,0.823368897,0.823368897,1.646737794,1.646737794,1.646737794,1.646737794,1.646737794,0.823368897,0.823368897
5,7.457633247,1.491526649,1.491526649,4.474579948,7.457633247,1.491526649,5.966106597,4.474579948,2.983053299,5.966106597,4.474579948,1.491526649,1.491526649,2.983053299,4.474579948,2.983053299,2.983053299,1.491526649,2.983053299
5,1.599043956,1.599043956,1.599043956,0.799521978,1.599043956,0.799521978,1.599043956,3.99760989,1.599043956,3.99760989,0.799521978,1.599043956,1.599043956,1.599043956,1.599043956,1.599043956,1.599043956,0.799521978,3.198087912
3,7.58236812,1.516473624,1.516473624,3.032947248,7.58236812,1.516473624,4.549420872,7.58236812,4.549420872,7.58236812,1.516473624,3.032947248,3.032947248,3.032947248,4.549420872,3.032947248,3.032947248,1.516473624,1.516473624
1,3.739045359,1.246348453,1.246348453,2.492696906,3.739045359,1.246348453,2.492696906,6.231742264,1.246348453,6.231742264,1.246348453,2.492696906,2.492696906,2.492696906,2.492696906,2.492696906,2.492696906,1.246348453,4.985393811
3,3.166666122,3.166666122,3.166666122,3.166666122,3.166666122,3.166666122,6.333332244,1.583333061,1.583333061,3.166666122,3.166666122,3.166666122,3.166666122,3.166666122,3.166666122,3.166666122,3.166666122,1.583333061,6.333332244
1,1.720087857,1.720087857,1.720087857,0.860043928,2.580131785,0.860043928,1.720087857,0.860043928,0.860043928,4.300219641,0.860043928,1.720087857,1.720087857,1.720087857,1.720087857,2.580131785,1.720087857,0.860043928,3.440175713
5,3.675776771,3.675776771,1.225258924,1.225258924,3.675776771,1.225258924,1.225258924,1.225258924,1.225258924,6.126294618,1.225258924,3.675776771,2.450517847,1.225258924,2.450517847,2.450517847,2.450517847,1.225258924,6.126294618
5,1.79189979,1.79189979,1.79189979,2.687849685,2.687849685,3.583799581,3.583799581,3.583799581,4.479749476,0.895949895,0.895949895,0.895949895,1.79189979,1.79189979,1.79189979,0.895949895,1.79189979,0.895949895,1.79189979
5,3.615622406,1.807811203,0.903905601,0.903905601,2.711716804,0.903905601,2.711716804,0.903905601,0.903905601,0.903905601,0.903905601,1.807811203,1.807811203,2.711716804,1.807811203,1.807811203,0.903905601,0.903905601,3.615622406
4,2.555731739,0.85191058,0.85191058,1.703821159,4.259552898,0.85191058,4.259552898,0.85191058,4.259552898,2.555731739,0.85191058,1.703821159,1.703821159,1.703821159,0.85191058,1.703821159,1.703821159,0.85191058,3.407642318
5,3.063071233,2.042047488,2.042047488,2.042047488,4.084094977,2.042047488,3.063071233,3.063071233,1.021023744,5.105118721,1.021023744,3.063071233,1.021023744,3.063071233,3.063071233,1.021023744,2.042047488,1.021023744,3.063071233
5,2.482051782,3.723077673,3.723077673,3.723077673,1.241025891,3.723077673,3.723077673,6.205129455,6.205129455,6.205129455,6.205129455,2.482051782,2.482051782,2.482051782,2.482051782,2.482051782,2.482051782,1.241025891,3.723077673
5,6.74445615,6.74445615,6.74445615,11.24076025,4.4963041,6.74445615,6.74445615,6.74445615,8.9926082,8.9926082,6.74445615,6.74445615,4.4963041,4.4963041,4.4963041,4.4963041,4.4963041,2.24815205,4.4963041
4,0.818140491,1.636280982,1.636280982,1.636280982,2.454421472,2.454421472,4.090702454,2.454421472,2.454421472,2.454421472,2.454421472,1.636280982,2.454421472,0.818140491,2.454421472,2.454421472,2.454421472,0.818140491,2.454421472
3,1.098010724,0.549005362,0.549005362,1.098010724,1.098010724,0.549005362,0.549005362,0.549005362,2.745026811,0.549005362,0.549005362,0.549005362,1.647016086,0.549005362,1.647016086,0.549005362,1.098010724,0.549005362,1.647016086
4,1.344656531,1.344656531,1.344656531,1.344656531,2.689313062,1.344656531,2.016984796,2.016984796,3.361641327,0.672328265,0.672328265,0.672328265,0.672328265,0.672328265,1.344656531,0.672328265,2.016984796,0.672328265,2.689313062
3,1.870478099,0.93523905,0.93523905,0.93523905,2.805717149,0.93523905,0.93523905,2.805717149,0.93523905,3.740956198,2.805717149,0.93523905,0.93523905,0.93523905,0.93523905,0.93523905,0.93523905,0.93523905,3.740956198
5,1.218411319,0.609205659,0.609205659,0.609205659,0.609205659,0.609205659,0.913808489,0.913808489,0.609205659,1.218411319,0.30460283,0.609205659,0.609205659,0.609205659,0.609205659,0.609205659,0.609205659,0.30460283,0.913808489
4,3.216168314,4.824252471,1.608084157,3.216168314,8.040420785,1.608084157,6.432336628,6.432336628,4.824252471,4.824252471,1.608084157,3.216168314,3.216168314,3.216168314,3.216168314,3.216168314,3.216168314,1.608084157,4.824252471
4,1.899803845,0.949901923,0.949901923,0.949901923,3.799607691,0.949901923,2.849705768,4.749509613,3.799607691,0.949901923,0.949901923,0.949901923,1.899803845,1.899803845,1.899803845,0.949901923,1.899803845,0.949901923,1.899803845
5,0.767883768,0.383941884,0.383941884,0.383941884,0.383941884,0.383941884,0.383941884,1.535767536,0.383941884,1.91970942,0.383941884,1.151825652,0.383941884,0.767883768,0.767883768,0.383941884,0.383941884,0.383941884,0.383941884
1,2.948842089,0.982947363,0.982947363,1.965894726,2.948842089,0.982947363,1.965894726,2.948842089,0.982947363,4.914736815,0.982947363,1.965894726,1.965894726,1.965894726,0.982947363,1.965894726,2.948842089,0.982947363,2.948842089
5,3.023009477,1.007669826,1.007669826,2.015339651,3.023009477,2.015339651,4.030679303,5.038349129,5.038349129,1.007669826,1.007669826,1.007669826,3.023009477,3.023009477,2.015339651,1.007669826,1.007669826,1.007669826,2.015339651
5,1.120419955,3.361259866,3.361259866,3.361259866,1.120419955,3.361259866,2.240839911,2.240839911,4.481679821,4.481679821,5.602099777,1.120419955,2.240839911,2.240839911,1.120419955,1.120419955,2.240839911,4.481679821,2.240839911
5,3.931789452,3.931789452,0.982947363,3.931789452,0.982947363,0.982947363,1.965894726,0.982947363,3.931789452,0.982947363,1.965894726,2.948842089,2.948842089,2.948842089,2.948842089,2.948842089,2.948842089,0.982947363,1.965894726
3,2.82786823,0.942622743,0.942622743,1.885245487,3.770490973,1.885245487,1.885245487,3.770490973,2.82786823,3.770490973,0.942622743,1.885245487,1.885245487,1.885245487,1.885245487,0.942622743,2.82786823,0.942622743,0.942622743
5,1.151825652,1.91970942,1.91970942,1.91970942,1.91970942,1.91970942,1.91970942,0.383941884,0.383941884,0.383941884,0.383941884,1.151825652,1.151825652,1.151825652,1.151825652,1.151825652,1.151825652,0.383941884,1.91970942
5,1.717474069,1.144982713,1.144982713,0.572491356,1.144982713,0.572491356,2.289965426,2.862456782,0.572491356,2.862456782,0.572491356,1.144982713,1.717474069,1.144982713,0.572491356,1.144982713,0.572491356,0.572491356,1.144982713
3,4.824252471,1.608084157,1.608084157,1.608084157,6.432336628,1.608084157,6.432336628,1.608084157,1.608084157,8.040420785,1.608084157,3.216168314,3.216168314,3.216168314,4.824252471,3.216168314,3.216168314,1.608084157,4.824252471
5,4.482247399,7.470412331,7.470412331,4.482247399,5.976329865,7.470412331,7.470412331,7.470412331,4.482247399,7.470412331,1.494082466,2.988164932,2.988164932,2.988164932,2.988164932,2.988164932,2.988164932,1.494082466,5.976329865
1,1.993736137,0.996868068,0.996868068,3.987472274,3.987472274,0.996868068,2.990604205,2.990604205,2.990604205,3.987472274,0.996868068,1.993736137,1.993736137,1.993736137,1.993736137,0.996868068,1.993736137,0.996868068,3.987472274
4,2.825561692,1.412780846,1.412780846,2.825561692,4.238342538,1.412780846,1.412780846,1.412780846,2.825561692,5.651123384,1.412780846,2.825561692,2.825561692,2.825561692,2.825561692,2.825561692,2.825561692,1.412780846,4.238342538
5,0.640652391,0.640652391,0.640652391,0.640652391,1.921957174,0.640652391,3.203261957,1.281304783,1.281304783,2.562609566,2.562609566,0.640652391,1.281304783,0.640652391,1.921957174,1.281304783,0.640652391,0.640652391,1.921957174
